period,devfactor,atr_period,atr_mult,return_pct,sharpe_ratio,max_drawdown,total_trades,win_rate,final_value
30,2.0,14,2.5,-3.6096475380000994,0,35.4579480927799,81,34.5679012345679,9639.03524619999
100,2.0,7,2.0,-3.6778170047999446,0,29.71692871698151,28,32.142857142857146,9632.218299520006
80,1.5,7,1.0,-3.67941780239993,0,30.120707010743338,62,25.806451612903224,9632.058219760007
100,2.5,7,1.0,-3.8817947584000283,0,16.838876286399955,25,28.000000000000004,9611.820524159997
20,1.5,20,1.0,-3.883135562800435,0,30.73518966089445,151,34.437086092715234,9611.686443719957
30,2.5,7,1.0,-3.936142080800018,0,31.784968200623666,64,28.125,9606.385791919998
30,2.5,10,1.0,-4.0480327552001105,0,31.86434170884042,64,28.125,9595.196724479989
40,2.0,20,3.0,-4.118609959200294,0,32.153082872575375,63,34.92063492063492,9588.13900407997
80,1.5,14,1.0,-4.2108271351999065,0,30.474355845860504,63,25.396825396825395,9578.91728648001
40,2.0,10,3.0,-4.313084602399904,0,32.288982427618635,63,34.92063492063492,9568.69153976001
40,2.0,20,2.5,-4.34627169679985,0,31.500286980839597,64,34.375,9565.372830320015
20,1.5,10,1.0,-4.3752090367998795,0,31.089576008770937,151,33.77483443708609,9562.479096320012
20,1.5,7,1.0,-4.428951397599958,0,31.128370350139523,151,33.77483443708609,9557.104860240004
50,2.5,20,1.0,-4.490973976800106,0,28.87790509163693,47,29.78723404255319,9550.90260231999
50,3.0,10,2.0,-4.495694301600088,0,21.323383151744174,24,41.66666666666667,9550.430569839991
100,3.0,20,2.5,-4.653278039200086,0,18.817901507200116,13,38.46153846153847,9534.672196079991
80,2.0,20,1.0,-4.775223276000033,0,26.810816900431284,47,25.53191489361702,9522.477672399997
50,3.0,20,3.0,-4.851272047999937,0,20.46814953352217,24,41.66666666666667,9514.872795200006
50,3.0,14,2.5,-4.865005426800071,0,21.411195811419436,24,41.66666666666667,9513.499457319993
20,1.5,10,1.5,-4.897015197599722,0,30.108725707493345,146,35.61643835616438,9510.298480240028
100,2.0,14,3.0,-4.923303067999969,0,29.930876218663812,27,33.33333333333333,9507.669693200003
100,2.0,20,3.0,-4.923303067999969,0,29.930876218663812,27,33.33333333333333,9507.669693200003
40,2.0,7,3.0,-5.027698814400137,0,32.79578565272636,63,34.92063492063492,9497.230118559986
100,3.0,20,3.0,-5.081818772800107,0,18.817901507200116,13,38.46153846153847,9491.81812271999
50,3.0,20,1.0,-5.082331647200026,0,18.844472018260667,25,32.0,9491.766835279997
100,3.0,7,2.5,-5.112314022399951,0,18.845046510799985,13,38.46153846153847,9488.768597760005
80,1.5,10,1.0,-5.177055926399989,0,31.20797374185248,63,25.396825396825395,9482.294407360001
20,1.5,14,1.5,-5.231912031199845,0,30.354825831044554,146,35.61643835616438,9476.808796880016
50,3.0,7,2.0,-5.247896341599953,0,21.943090509070338,24,41.66666666666667,9475.210365840005
50,3.0,10,1.5,-5.264801403599885,0,21.879056234633893,25,40.0,9473.519859640011
40,2.0,7,2.5,-5.288431759199812,0,32.17475183417554,64,34.375,9471.156824080019
40,2.0,10,2.5,-5.288431759199812,0,32.17475183417554,64,34.375,9471.156824080019
40,2.0,14,2.5,-5.288431759199812,0,32.17475183417554,64,34.375,9471.156824080019
50,3.0,20,2.0,-5.291857359600017,0,21.978685580765177,24,41.66666666666667,9470.814264039998
20,1.5,20,1.5,-5.325372891599691,0,30.423730617770786,146,35.61643835616438,9467.462710840031
100,2.0,10,3.0,-5.384280963999954,0,30.26967712249536,27,33.33333333333333,9461.571903600005
80,1.5,20,1.0,-5.406522805199947,0,31.34237486155372,64,25.0,9459.347719480005
100,3.0,7,3.0,-5.462218962399966,0,18.845046510799985,13,38.46153846153847,9453.778103760003
30,3.0,20,1.5,-5.4645517604000275,0,19.725572537426597,31,29.03225806451613,9453.544823959997
100,2.0,20,2.5,-5.630517748400089,0,31.395263967674545,28,32.142857142857146,9436.948225159991
40,2.0,14,1.0,-5.70614604559998,0,33.42098705720269,74,25.675675675675674,9429.385395440002
40,2.0,20,1.0,-5.70614604559998,0,33.42098705720269,74,25.675675675675674,9429.385395440002
50,3.0,14,2.0,-5.750500425199952,0,22.357147996699094,24,41.66666666666667,9424.949957480005
100,2.5,20,2.5,-5.802837393600021,0,21.008660220946233,23,30.434782608695656,9419.716260639998
50,2.5,14,1.0,-5.810496523599977,0,30.109581338000456,47,29.78723404255319,9418.950347640002
30,2.0,14,1.5,-5.815711798399916,0,36.28384820385979,84,32.142857142857146,9418.428820160008
40,2.0,7,2.0,-5.822177615599975,0,33.046329215627495,65,32.30769230769231,9417.782238440002
40,2.0,10,2.0,-5.822177615599975,0,33.046329215627495,65,32.30769230769231,9417.782238440002
20,1.5,7,2.0,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,7,2.5,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,7,3.0,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,10,2.0,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,10,2.5,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,10,3.0,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,14,2.0,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,14,2.5,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,14,3.0,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,20,2.0,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,20,2.5,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
20,1.5,20,3.0,-5.823492653199955,0,30.35609255147,146,35.61643835616438,9417.650734680004
30,2.5,7,1.5,-5.840160922000013,0,33.12439337604425,59,33.89830508474576,9415.983907799999
30,3.0,14,2.0,-5.94612074559991,0,20.570429589738215,30,30.0,9405.387925440009
100,2.5,10,2.0,-5.949344793199943,0,21.57551985242566,23,30.434782608695656,9405.065520680006
100,2.5,14,1.5,-6.003155523599981,0,20.057292192597217,24,29.166666666666668,9399.684447640002
20,3.0,10,1.0,-6.096669449999973,0,11.79135450334409,22,31.818181818181817,9390.333055000003
20,3.0,14,1.0,-6.096669449999973,0,11.79135450334409,22,31.818181818181817,9390.333055000003
20,3.0,20,1.0,-6.096669449999973,0,11.79135450334409,22,31.818181818181817,9390.333055000003
50,2.5,7,1.0,-6.1877886188000595,0,30.38983139008586,46,30.434782608695656,9381.221138119994
100,2.0,14,2.5,-6.197775952799947,0,31.395443427043357,28,32.142857142857146,9380.222404720005
40,2.0,14,2.0,-6.227681929200026,0,33.334261778974835,65,32.30769230769231,9377.231807079997
30,2.0,20,1.5,-6.306337506000091,0,36.615780993729295,84,32.142857142857146,9369.366249399991
30,3.0,20,1.0,-6.308480033199994,0,20.331138781766676,31,25.806451612903224,9369.15199668
40,2.5,14,2.0,-6.37254112319999,0,33.30992063204546,46,34.78260869565217,9362.745887680001
30,3.0,20,2.0,-6.425708254800119,0,20.975581377031276,30,30.0,9357.429174519988
40,2.5,20,2.0,-6.431148920800042,0,33.35158912359138,46,34.78260869565217,9356.885107919996
30,2.0,10,1.5,-6.554001489199981,0,36.78318309571057,84,32.142857142857146,9344.599851080002
20,2.5,7,2.0,-6.615406678799955,0,21.89554534146102,70,34.285714285714285,9338.459332120005
100,3.0,10,2.0,-6.665088010800027,0,20.713640376400026,13,38.46153846153847,9333.491198919997
30,3.0,20,2.5,-6.690011166399963,0,21.198975782549375,30,30.0,9330.998883360004
40,2.0,20,2.0,-6.7039319296000395,0,33.67285681292863,65,32.30769230769231,9329.606807039996
30,3.0,14,1.0,-6.732763576399993,0,20.691981170805267,31,25.806451612903224,9326.72364236
50,3.0,10,2.5,-6.7631602567999645,0,22.978923825324966,24,41.66666666666667,9323.683974320003
50,3.0,20,1.5,-6.7679411428001,0,19.78256760940833,25,36.0,9323.20588571999
100,2.0,10,2.5,-6.89731006000009,0,31.906197605780775,28,32.142857142857146,9310.268993999991
100,3.0,14,2.5,-7.041076830800029,0,20.713640376400026,13,38.46153846153847,9295.892316919997
50,3.0,14,3.0,-7.073132745999993,0,22.32545761548444,24,41.66666666666667,9292.6867254
20,1.5,7,1.5,-7.075312248400077,0,31.709817030971802,148,35.13513513513514,9292.468775159992
100,2.5,10,1.5,-7.076999250800073,0,20.874373215014373,24,29.166666666666668,9292.300074919993
100,2.5,20,2.0,-7.090610149600051,0,22.302881426674144,23,30.434782608695656,9290.938985039995
30,2.0,7,1.5,-7.154106417599941,0,37.189106618258094,83,32.53012048192771,9284.589358240006
100,3.0,14,3.0,-7.297370538800043,0,20.713640376400026,13,38.46153846153847,9270.262946119996
50,2.5,10,1.0,-7.2998725988000475,0,31.214892035961597,47,29.78723404255319,9270.012740119995
30,3.0,10,1.0,-7.3425588811999845,0,21.210304516604488,31,25.806451612903224,9265.744111880002
50,3.0,14,1.0,-7.464554215599965,0,20.88127141298687,25,32.0,9253.544578440004
100,3.0,7,2.0,-7.788434878800017,0,21.48812735960004,13,38.46153846153847,9221.156512119998
20,2.5,20,2.5,-7.888289725199975,0,22.96005866557721,70,34.285714285714285,9211.171027480003
100,3.0,10,2.5,-7.949077539200025,0,21.48812735960004,13,38.46153846153847,9205.092246079997
30,3.0,10,1.5,-7.959173177200009,0,21.73482556620366,31,29.03225806451613,9204.082682279999
100,2.0,7,2.5,-8.0577974636,0,32.240482519065985,28,32.142857142857146,9194.22025364
50,3.0,10,1.0,-8.069258456400002,0,21.398206518331893,25,32.0,9193.07415436
100,2.5,7,2.5,-8.123399294000102,0,22.364433680926364,22,31.818181818181817,9187.66007059999
30,3.0,10,2.0,-8.143300326799963,0,22.42615059153097,30,30.0,9185.669967320004
50,3.0,7,2.5,-8.144364030399938,0,23.53913949121797,24,41.66666666666667,9185.563596960006
20,3.0,20,1.5,-8.152562914800036,0,13.722376357009939,22,36.36363636363637,9184.743708519996
30,2.0,14,1.0,-8.282566478400058,0,38.808977565074215,92,28.26086956521739,9171.743352159994
20,2.5,10,2.5,-8.306315989599806,0,23.310385119390954,70,34.285714285714285,9169.36840104002
20,2.5,14,2.5,-8.306315989599806,0,23.310385119390954,70,34.285714285714285,9169.36840104002
20,2.5,10,2.0,-8.624786136799848,0,23.57661178902436,70,34.285714285714285,9137.521386320015
20,2.5,14,2.0,-8.624786136799848,0,23.57661178902436,70,34.285714285714285,9137.521386320015
40,2.0,14,1.5,-8.680150879999966,0,34.653783018812454,68,29.411764705882355,9131.984912000004
40,2.0,20,1.5,-8.680150879999966,0,34.653783018812454,68,29.411764705882355,9131.984912000004
30,2.0,20,1.0,-8.701188386400135,0,39.08812906218495,92,28.26086956521739,9129.881161359986
20,2.5,20,2.0,-8.769216534399947,0,23.697023316672492,70,34.285714285714285,9123.078346560005
60,2.5,10,1.0,-8.80899977559995,0,21.956173209392663,44,29.545454545454547,9119.100022440005
50,3.0,10,3.0,-8.832585123199916,0,23.796349093301266,24,41.66666666666667,9116.741487680009
40,2.5,20,1.5,-8.878008330000013,0,32.82214737502817,50,30.0,9112.199166999999
30,3.0,20,3.0,-8.892589266000122,0,22.52836301876685,30,30.0,9110.741073399988
20,2.5,7,2.5,-9.003017813999795,0,23.53323622136679,70,34.285714285714285,9099.69821860002
100,2.5,14,2.5,-9.029717024400014,0,23.713885748368803,23,30.434782608695656,9097.028297559998
30,3.0,7,2.0,-9.040384003200069,0,23.183588256964363,30,30.0,9095.961599679993
40,2.5,14,1.5,-9.053036640399988,0,32.89916901214793,50,30.0,9094.696335960001
20,2.5,7,3.0,-9.126819513999854,0,23.637302734290376,70,34.285714285714285,9087.318048600015
20,2.5,10,3.0,-9.126819513999854,0,23.637302734290376,70,34.285714285714285,9087.318048600015
20,2.5,14,3.0,-9.126819513999854,0,23.637302734290376,70,34.285714285714285,9087.318048600015
20,2.5,20,3.0,-9.126819513999854,0,23.637302734290376,70,34.285714285714285,9087.318048600015
40,2.5,7,1.5,-9.177404111199849,0,33.69309239596934,48,31.25,9082.259588880015
30,3.0,14,2.5,-9.284066319999928,0,23.389623005254517,30,30.0,9071.593368000007
100,2.5,7,3.0,-9.430870840399965,0,23.151153132113635,22,31.818181818181817,9056.912915960003
50,3.0,7,1.5,-9.561611717199977,0,25.339735949964222,25,40.0,9043.838828280002
40,2.0,10,1.5,-9.590492424799978,0,35.3051020631119,68,29.411764705882355,9040.950757520002
30,3.0,14,1.5,-9.640439117199968,0,23.164372059684215,31,29.03225806451613,9035.956088280003
100,2.5,20,3.0,-9.669040814000054,0,23.353194705638657,23,30.434782608695656,9033.095918599995
100,2.5,7,2.0,-9.848344122000036,0,24.16931943817946,23,30.434782608695656,9015.165587799997
20,2.5,7,1.5,-9.885607643999847,0,24.274955658980897,71,33.80281690140845,9011.439235600015
40,2.5,10,1.5,-10.030493758799912,0,33.42576309751357,50,30.0,8996.950624120009
50,3.0,14,1.5,-10.254231229999913,0,19.782412671018886,25,36.0,8974.576877000009
100,3.0,10,3.0,-10.370508419599973,0,23.05855297959999,13,38.46153846153847,8962.949158040003
100,2.5,7,1.5,-10.495419546400061,0,23.77297211222131,24,29.166666666666668,8950.458045359994
30,3.0,7,1.5,-10.502826345599987,0,23.897580626411774,31,29.03225806451613,8949.717365440001
40,2.0,7,1.5,-10.560806405999974,0,35.999356404824226,67,29.850746268656714,8943.919359400003
20,3.0,7,1.0,-10.734710424000113,0,16.14787244949817,22,31.818181818181817,8926.528957599989
30,3.0,7,1.0,-10.807436895599984,0,24.15674977522414,31,25.806451612903224,8919.256310440001
50,3.0,7,3.0,-10.965198641199986,0,25.57897746584053,24,41.66666666666667,8903.480135880001
30,3.0,14,3.0,-11.02035833519998,0,24.33785015058004,30,30.0,8897.964166480002
100,2.5,10,2.5,-11.040211981599986,0,25.400799983065603,23,30.434782608695656,8895.978801840001
30,3.0,10,2.5,-11.093944669999964,0,24.91795642442092,30,30.0,8890.605533000004
30,3.0,7,2.5,-11.349534465999985,0,24.617646030495,30,30.0,8865.046553400001
20,2.5,20,1.5,-11.518145214799787,0,23.347614818473325,71,32.3943661971831,8848.185478520021
20,2.5,10,1.5,-11.53450939279972,0,23.361747247607116,71,32.3943661971831,8846.549060720028
20,3.0,10,1.5,-11.586581948800086,0,16.947938444491022,22,36.36363636363637,8841.341805119991
20,3.0,14,1.5,-11.586581948800086,0,16.947938444491022,22,36.36363636363637,8841.341805119991
20,2.5,14,1.5,-11.587155120399839,0,23.40722959655004,71,32.3943661971831,8841.284487960016
20,2.5,14,1.0,-11.602305141199922,0,23.811684715118247,72,29.166666666666668,8839.769485880008
30,3.0,10,3.0,-11.647572167199888,0,24.871089469201234,30,30.0,8835.242783280011
60,3.0,20,1.0,-11.740482484000113,0,19.704559666093044,23,26.08695652173913,8825.951751599989
50,3.0,7,1.0,-11.94682171880002,0,21.7898911644351,25,32.0,8805.317828119998
20,3.0,20,2.5,-12.056976331599998,0,17.39027567480063,22,36.36363636363637,8794.30236684
100,3.0,20,1.0,-12.192273718399992,0,25.651009831599996,18,22.22222222222222,8780.77262816
20,2.5,20,1.0,-12.455971652799743,0,24.54757647528561,72,27.77777777777778,8754.402834720026
20,3.0,20,3.0,-12.576797947200047,0,17.878177312970678,22,36.36363636363637,8742.320205279995
60,3.0,20,2.5,-12.676076179600077,0,19.29592004200007,22,36.36363636363637,8732.392382039992
100,3.0,14,2.0,-12.71407211760008,0,25.9331904272001,15,33.33333333333333,8728.592788239992
100,2.5,14,3.0,-12.8108507036001,0,26.018958087960193,23,30.434782608695656,8718.91492963999
40,3.0,10,1.5,-12.892696627999975,0,27.271016348860435,26,30.76923076923077,8710.730337200002
20,2.5,10,1.0,-12.903754282399769,0,24.547932061421633,72,29.166666666666668,8709.624571760023
20,2.5,7,1.0,-13.33817511959989,0,24.924108310962072,72,29.166666666666668,8666.18248804001
100,2.5,10,3.0,-13.708039995999988,0,26.780148820940123,22,31.818181818181817,8629.196000400001
30,3.0,7,3.0,-13.71417414319989,0,26.628323302404734,30,30.0,8628.582585680011
100,3.0,7,1.0,-13.922974494000046,0,26.784383522800006,17,23.52941176470588,8607.702550599995
20,3.0,14,2.0,-13.950007070799982,0,19.168395940743785,22,36.36363636363637,8604.999292920002
20,3.0,20,2.0,-13.950007070799982,0,19.168395940743785,22,36.36363636363637,8604.999292920002
60,3.0,14,1.0,-13.955224178800126,0,21.719593257687027,23,26.08695652173913,8604.477582119987
100,3.0,14,1.0,-14.27699739720003,0,27.08573005440006,18,22.22222222222222,8572.300260279997
100,3.0,7,1.5,-14.288084049200043,0,27.75522735080006,16,31.25,8571.191595079996
60,3.0,20,3.0,-14.326780164800038,0,19.88363317360003,22,36.36363636363637,8567.321983519996
60,3.0,20,1.5,-14.329297708400027,0,21.279677108903552,23,30.434782608695656,8567.070229159997
80,3.0,20,1.0,-14.368082093999984,0,21.19961277689391,24,25.0,8563.191790600002
20,3.0,7,1.5,-14.422994662799974,0,19.61282445136651,22,36.36363636363637,8557.700533720003
60,3.0,14,2.5,-14.457400784799992,0,20.94181483200001,22,36.36363636363637,8554.25992152
60,3.0,10,2.0,-14.493836549600072,0,20.17922124880003,22,36.36363636363637,8550.616345039993
20,3.0,14,2.5,-14.501246316399975,0,19.68617195118629,22,36.36363636363637,8549.875368360003
60,3.0,10,1.0,-14.51778015520009,0,22.23116913469562,23,26.08695652173913,8548.221984479991
100,3.0,10,1.0,-14.558900104000042,0,27.32568461880004,18,22.22222222222222,8544.109989599996
20,3.0,14,3.0,-14.617910353200077,0,19.795599550992428,22,36.36363636363637,8538.208964679992
60,2.5,20,1.0,-14.87031383000005,0,27.609386355026142,46,26.08695652173913,8512.968616999995
100,3.0,14,1.5,-14.949474400800044,0,28.324684669600035,16,25.0,8505.052559919995
20,3.0,7,2.0,-14.95018575599992,0,20.107919691967407,22,36.36363636363637,8504.981424400008
60,2.5,14,1.0,-14.953561980400154,0,27.350813303163758,46,26.08695652173913,8504.643801959985
20,3.0,10,2.5,-15.337171317199955,0,20.47101587574727,22,36.36363636363637,8466.282868280005
40,2.5,20,1.0,-15.343494405599815,0,37.6673890758311,55,23.636363636363637,8465.650559440019
100,3.0,10,1.5,-15.42132083800003,0,28.722414222000044,16,25.0,8457.867916199997
100,3.0,20,1.5,-15.577564266000007,0,28.85354009560004,17,23.52941176470588,8442.2435734
60,3.0,7,2.0,-15.612963630800186,0,21.22477217160019,22,36.36363636363637,8438.703636919981
40,3.0,20,1.5,-15.94724685479996,0,24.691649961349928,27,25.925925925925924,8405.275314520004
20,3.0,10,2.0,-15.95927466519999,0,21.055590113847234,22,36.36363636363637,8404.07253348
60,3.0,10,2.5,-16.164569615600158,0,22.51957895560018,22,36.36363636363637,8383.543038439984
60,3.0,14,3.0,-16.328067045599983,0,21.754463975200018,22,36.36363636363637,8367.193295440002
40,3.0,20,2.0,-16.384056791599868,0,29.93331414613299,26,30.76923076923077,8361.594320840013
80,3.0,14,1.0,-16.4989375184,0,23.160139558273393,24,25.0,8350.10624816
20,3.0,7,2.5,-16.70008294719999,0,21.75137648567641,22,36.36363636363637,8329.991705280001
40,3.0,14,2.0,-16.73773496199994,0,30.229283116011167,26,30.76923076923077,8326.226503800006
40,2.5,14,1.0,-16.809397702799835,0,38.746944088418616,55,23.636363636363637,8319.060229720017
20,3.0,7,3.0,-16.81349397039994,0,21.857800536583685,22,36.36363636363637,8318.650602960006
20,3.0,10,3.0,-16.81349397039994,0,21.857800536583685,22,36.36363636363637,8318.650602960006
80,3.0,7,2.5,-16.926463007200056,0,22.421601816000056,21,33.33333333333333,8307.353699279995
80,3.0,10,1.0,-17.044165039199978,0,23.662428738931165,24,25.0,8295.583496080002
100,3.0,20,2.0,-17.356930655999985,0,29.873124108800003,15,26.666666666666668,8264.306934400001
40,3.0,7,1.5,-17.44529656959994,0,31.22114811374509,26,30.76923076923077,8255.470343040006
60,3.0,14,1.5,-17.533348797199906,0,23.56804327199993,23,30.434782608695656,8246.66512028001
40,2.5,7,1.0,-17.747528196399944,0,39.437478170772216,55,23.636363636363637,8225.247180360006
60,3.0,10,1.5,-17.991397474399964,0,23.99252447519999,23,30.434782608695656,8200.860252560004
60,3.0,7,1.0,-18.12342215879991,0,24.30897422599992,23,26.08695652173913,8187.657784120009
40,2.5,10,1.0,-18.191515023199816,0,39.76463981130189,55,23.636363636363637,8180.848497680018
80,3.0,20,1.5,-18.212930641200018,0,24.566753483600007,23,26.08695652173913,8178.706935879998
40,3.0,20,2.5,-18.31746995800003,0,31.55314622697699,26,30.76923076923077,8168.253004199997
40,3.0,20,1.0,-18.41236287519997,0,27.413682918381227,29,20.689655172413794,8158.763712480003
60,3.0,7,2.5,-18.464327826000073,0,24.068237069600073,22,36.36363636363637,8153.567217399993
80,3.0,7,3.0,-18.469607293200006,0,24.423613480400036,21,33.33333333333333,8153.039270679999
60,3.0,14,2.0,-18.548490634000018,0,23.964400801200018,23,34.78260869565217,8145.150936599998
60,3.0,7,1.5,-18.687832059999966,0,24.56607287799998,23,34.78260869565217,8131.216794000004
20,2.0,20,2.0,-18.755776719200167,0,36.754694375722046,111,34.234234234234236,8124.422328079983
20,2.0,7,1.5,-18.76811129560003,0,36.76428524551086,111,34.234234234234236,8123.188870439997
40,3.0,10,2.0,-18.778119465200053,0,31.939114412916823,26,30.76923076923077,8122.188053479995
60,3.0,10,3.0,-18.80225254360007,0,24.068237069600073,22,36.36363636363637,8119.774745639993
20,2.0,7,2.0,-18.849133541999862,0,36.826858538287716,111,34.234234234234236,8115.086645800014
20,2.0,10,2.0,-18.849133541999862,0,36.826858538287716,111,34.234234234234236,8115.086645800014
20,2.0,14,2.0,-18.849133541999862,0,36.826858538287716,111,34.234234234234236,8115.086645800014
40,3.0,14,1.5,-19.152420114799963,0,27.498151154499283,27,25.925925925925924,8084.757988520004
40,3.0,20,3.0,-19.27468067799995,0,31.837190940229647,26,30.76923076923077,8072.531932200005
40,3.0,10,1.0,-19.425514144800026,0,28.314910958737002,29,20.689655172413794,8057.448585519997
40,3.0,14,1.0,-19.425514144800026,0,28.314910958737002,29,20.689655172413794,8057.448585519997
80,3.0,10,2.0,-19.476746504400037,0,25.632724876800022,22,31.818181818181817,8052.3253495599965
20,2.0,20,2.5,-19.491964197199824,0,37.32748660283093,111,34.234234234234236,8050.803580280018
80,3.0,20,2.5,-19.616576262799974,0,26.05274761519998,22,31.818181818181817,8038.342373720003
20,2.0,10,2.5,-19.85822133839982,0,37.61248738659188,111,34.234234234234236,8014.177866160018
20,2.0,14,2.5,-19.85822133839982,0,37.61248738659188,111,34.234234234234236,8014.177866160018
60,3.0,7,3.0,-20.10350863160006,0,25.285199406000064,22,36.36363636363637,7989.649136839994
40,3.0,7,2.0,-20.277137252399964,0,33.195436667579386,26,30.76923076923077,7972.286274760004
80,3.0,7,2.0,-20.29382529640002,0,26.387068958000008,22,31.818181818181817,7970.617470359998
40,3.0,14,2.5,-20.44817313399995,0,33.33838047452436,26,30.76923076923077,7955.182686600005
80,3.0,7,1.0,-20.45954905120004,0,26.639006780400052,24,25.0,7954.045094879996
20,2.0,7,2.5,-20.466606183599843,0,38.08644983033606,111,34.234234234234236,7953.339381640016
20,2.0,7,3.0,-20.574630944799946,0,38.17030770337493,111,34.234234234234236,7942.536905520005
20,2.0,10,3.0,-20.574630944799946,0,38.17030770337493,111,34.234234234234236,7942.536905520005
20,2.0,14,3.0,-20.574630944799946,0,38.17030770337493,111,34.234234234234236,7942.536905520005
20,2.0,20,3.0,-20.574630944799946,0,38.17030770337493,111,34.234234234234236,7942.536905520005
80,3.0,14,1.5,-20.804375085599986,0,26.956709875199998,23,26.08695652173913,7919.562491440001
20,2.0,14,1.0,-20.821940085599792,0,35.49252566730634,117,30.76923076923077,7917.805991440021
40,3.0,14,3.0,-21.15989785319991,0,33.429100955016565,26,30.76923076923077,7884.010214680009
40,3.0,10,2.5,-21.2259707623999,0,33.99028738070747,26,30.76923076923077,7877.40292376001
80,3.0,10,1.5,-21.352742367599994,0,27.46271919679998,23,26.08695652173913,7864.725763240001
80,3.0,20,3.0,-21.404824357200095,0,27.144031084000115,22,31.818181818181817,7859.51756427999
60,3.0,20,2.0,-21.465791441200064,0,26.68775656200003,23,30.434782608695656,7853.420855879994
80,3.0,14,2.5,-21.83563826440001,0,27.56061362920002,22,31.818181818181817,7816.436173559999
40,3.0,7,2.5,-22.121670502799997,0,34.241246675875765,26,30.76923076923077,7787.83294972
80,3.0,7,1.5,-22.145980987200044,0,28.194019324800045,23,30.434782608695656,7785.401901279995
40,3.0,10,3.0,-22.384052029199974,0,34.46257220332865,26,30.76923076923077,7761.5947970800025
20,2.0,7,1.0,-22.423617954400097,0,36.277350452327326,117,30.76923076923077,7757.63820455999
20,2.0,10,1.0,-22.423617954400097,0,36.277350452327326,117,30.76923076923077,7757.63820455999
40,3.0,7,1.0,-22.82526222079995,0,31.339778107503918,29,20.689655172413794,7717.473777920005
80,3.0,14,2.0,-22.9531637288,0,28.84278457599999,23,30.434782608695656,7704.68362712
40,3.0,7,3.0,-22.96496214359997,0,34.95306131309168,26,30.76923076923077,7703.503785640003
80,3.0,14,3.0,-23.240055022800007,0,28.84534162920002,22,31.818181818181817,7675.994497719999
20,2.0,20,1.0,-23.41975114359985,0,37.60921621281021,118,29.66101694915254,7658.024885640015
80,3.0,10,2.5,-23.486761002000012,0,29.09039422880003,22,31.818181818181817,7651.323899799999
20,2.0,10,1.5,-24.358935373999884,0,38.274255042029104,114,32.45614035087719,7564.106462600012
20,2.0,14,1.5,-24.62311980080006,0,38.489682000537904,114,32.45614035087719,7537.688019919994
20,2.0,20,1.5,-25.177544249600025,0,38.942318630303056,114,32.45614035087719,7482.245575039998
80,3.0,10,3.0,-25.50971446280001,0,30.949297862800023,22,31.818181818181817,7449.028553719999
80,3.0,20,2.0,-25.96951219199993,0,31.391386067199946,23,26.08695652173913,7403.048780800007
